X,Y,id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
6.81438794829,48.3429205688,FR-501,501,MOUCHOT,France,FR,100,Holding Account,open,,MOUCHOT,19 Rue de l'Abbaye,/,Etival Clairefontaine,"88480",FR,France,1,Account holder,,,,Papeteries de Clairefontaine,PAPETERIES DE CLAIREFONTAINE,,,2005,0,1994/05/24,"06202229",0,0,19 Rue de l'Abbaye,/,Etival Clairefontaine,"88480",FR,36,Production of paper or cardboard,108010,2005-2007,108010,,0,76186,,76186,B,108010,2005-2007,108010,155491,155491,155491,155491,79305,A,108009,2005-2007,108009,79991,235482,235482,79991,79991,A,92804,2008-2012,92804,72119,72119,"72119",59591,72119,A,92804,2008-2012,92804,65248,137367,"137367",52720,"65248",A,92804,2008-2012,92804,70303,207670,"207670",57775,"70303",A,92804,2008-2012,92804,66355,274025,"207736",53827,66355,A*,92804,2008-2012,92804,60965,334990,"334990",48437,"60965",A,49662,2013-2020,49662,75357,75357,"75357",75357,"75357",A*,48626,2013-2020,48626,76681,152038,"152038",76681,"76681",A,47584,2013-2020,47584,81670,233708,"233708",81670,"81670",A,46542,2013-2020,46542,78619,312327,"312327",78619,"78619",A,45494,2013-2020,45494,77558,389885,"389885",77558,"77558",A,44447,2013-2020,44447,76381,466266,"466266",76381,"76381",A,43393,2013-2020,43393,74343,540609,"540609",74343,"74343",A,42344,2013-2020,42344,62285,602894,"602894",62285,"62285",A
6.61592028644,48.1735701591,FR-500,500,UPM FRANCE SAS,France,FR,100,Holding Account,closed,"320733777",UPM FRANCE SAS,134 Rue Danton,/,Levallois Perret,"92300",FR,France,1,Account holder,,,,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,,,2005,2014,2002/01/10,"06202183",0,0,1 rue du Grand Meix,/,DOCELLES,"88460",FR,35,Production of pulp,60386,2005-2007,60386,,0,44100,,44100,B,60386,2005-2007,60386,85462,85462,85462,85462,41362,A,60385,2005-2007,60385,41980,127442,127442,41980,41980,A,51885,2008-2012,51885,38935,38935,"38935",38935,38935,A,51885,2008-2012,51885,36862,75797,"75797",29862,"36862",A,51885,2008-2012,51885,32129,107926,"107926",29129,"32129",A,51885,2008-2012,51885,27448,135374,"135374",24448,27448,A,51885,2008-2012,51885,30231,165605,"165605",23231,"30231",A,39645,2013-2020,39645,25136,25136,"25136",25136,"25136",A,38957,2013-2020,38957,,25136,"26491",,"1355",B,0,2013-2020,0,1355,,,1355,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
6.87565871681,48.1325805401,FR-499,499,AUBRY,France,FR,100,Holding Account,closed,,AUBRY,ASMAR,66 Rue de la Gare/,CORCIEUX,"88430",FR,France,1,Account holder,,,,ASMAR,ASMAR,,,2005,2007,2005/05/17,"06202174",0,0,66 rue de la Gare,/,Corcieux,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,12130,2005-2007,12130,,0,9536,,9536,B,12130,2005-2007,12130,17770,17770,17770,17770,8234,A,12131,2005-2007,12131,8876,26646,26646,8876,8876,A,,2008-2012,,,0,"0",,,A,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,
6.87565871681,48.1325805401,FR-498,498,ORILLARD,France,FR,100,Holding Account,closed,,ORILLARD,15 Rue de la Gare,/,Corcieux,"88430",FR,France,1,Account holder,,,,MARCILLAT CORCIEUX,MARCILLAT CORCIEUX,,,2005,2007,2005/05/17,"06202172",0,0,15 Rue de la Gare,/,Corcieux,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,6793,2005-2007,6793,537,537,7330,537,7330,B,6793,2005-2007,6793,14077,14614,14614,14077,7284,A,6793,2005-2007,6793,7730,22344,22344,7730,7730,A,,2008-2012,,,0,"0",,,A,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,
6.51405793958,48.1133336245,FR-497,497,AHLSTROM- MUNKSJO ARCHES,France,FR,100,Holding Account,open,"428720668",AHLSTROM- MUNKSJO ARCHES,48 Route de Remiremont,/,Arches,"88380",FR,France,1,Account holder,,,,AHLSTROM- MUNKSJÖ ARCHES,MUNKSJÖ ARCHES,,088ARJ1260,2005,0,1995/10/12,"06202068",0,0,48 Route de Remiremont,/,Arches,"88380",FR,35,Production of pulp,34127,2005-2007,34127,,0,25145,,25145,B,34127,2005-2007,34127,52591,52591,52591,52591,27446,A,34126,2005-2007,34126,28483,81074,81073,28483,28482,A,29323,2008-2012,29323,23633,23633,"23633",4574,23633,A,29323,2008-2012,29323,19036,42669,"42669",19036,"19036",A,29323,2008-2012,29323,24633,67302,"67302",24633,"24633",A,29323,2008-2012,29323,23118,,,23118,23118,,29323,2008-2012,29323,19930,110350,"110349",19930,"19929",A,23737,2013-2020,23737,23585,23585,"23585",23585,"23585",A*,23107,2013-2020,23107,29562,53147,"53147",29562,"29562",A,22481,2013-2020,22481,23869,77016,"77016",23869,"23869",A,21856,2013-2020,21856,21638,98654,"98654",21638,"21638",A,21238,2013-2020,21238,22976,121630,"121630",22976,"22976",A,20622,2013-2020,20622,23427,145057,"145057",23427,"23427",A,20009,2013-2020,20009,25978,171035,"171035",25978,"25978",A,19404,2013-2020,19404,26990,198025,"198025",26990,"26990",A
6.94070062942,48.1847716703,FR-496,496,SOUCHE PARTICIPATION,France,FR,100,Holding Account,closed,"531350270",SOUCHE PARTICIPATION,142 Rue des Papeteries,/,Anould,"88650",FR,France,1,Account holder,,,,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,,,2005,2012,1989/07/13,"06202062",9.42925453,23.63862806,142 rue des Papeteries,/,ANOULD,"88650",FR,35,Production of pulp,70392,2005-2007,70392,,0,58406,,58406,B,70392,2005-2007,70392,111386,111386,111386,111386,52980,A,70391,2005-2007,70391,48920,160306,160306,48920,48920,A,60482,2008-2012,60482,48552,48552,"48552",48552,48552,A,60482,2008-2012,60482,46288,94840,"94840",46288,"46288",A,60482,2008-2012,60482,38122,132962,"132962",,"38122",A,60482,2008-2012,60482,3417,136379,"136379",3417,3417,A*,60482,2008-2012,60482,6587,142966,"142966",6587,"6587",A,0,2013-2020,0,,0,Not Calculated,,"0",C*,0,2013-2020,0,,0,Not Calculated,,Not Reported,C,0,2013-2020,0,,0,Not Calculated,,Not Reported,C,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
3.05886328577,50.67409511,FR-944,944,CENPA SAS,France,FR,100,Holding Account,closed,"322707506",CENPA SAS,5 Rue de la Gare,BP 10318,Schweighouse sur Moder,"67590",FR,France,1,Account holder,,,,SONOCO PAPER FRANCE,SONOCO PAPER FRANCE,,,2005,2007,2005/05/17,"07000860",0,0,88 rue de Lille,/,Marquette Lez Lille,"59520",FR,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,16541,2005-2007,16541,,0,12296,,12296,B,16541,2005-2007,16541,18177,18177,17777,18177,5481,A*,16541,2005-2007,16541,,18177,17777,,0,A*,,2008-2012,,,0,"0",,,A,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,
2.95664780211,50.1560504506,FR-943,943,BONDUELLE EUROPE LONG LIFE,France,FR,100,Holding Account,closed,"665580072",BONDUELLE EUROPE LONG LIFE,La Woestyne,,Renescure,"59173",FR,France,1,Account holder,,,,Usine de Vaulx-Vraucourt,BONDUELLE CONSERVE INTERNATIONAL (BCI),,,2005,2014,2004/03/02,"07000855",0,0,4 route de Douai,/,Vaulx-Vraucourt,"62159",FR,20,Combustion of fuels,12869,2005-2007,12869,7272,7272,7272,7272,7272,A,12869,2005-2007,12869,6318,13590,13590,6318,6318,A,12870,2005-2007,12870,5763,19353,19353,5763,5763,A,10228,2008-2012,10228,6155,6155,"6154",6155,6154,A,10228,2008-2012,10228,5127,11282,"11282",5127,"5128",A,10228,2008-2012,10228,5181,16463,"16463",5181,"5181",A,10228,2008-2012,10228,5600,22063,"22063",5600,5600,A,10228,2008-2012,10228,5170,27233,"27233",5170,"5170",A,4470,2013-2020,4470,5566,5566,"5566",5566,"5566",A,4001,2013-2020,4001,5430,10996,Not Calculated,5430,"5430",C*,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
-0.32583268578,44.8910656059,FR-84,84,OI FRANCE SAS,France,FR,100,Holding Account,open,"339030702",OI FRANCE SAS,64 boulevard du 11 novembre 1918,/,Villeurbanne,"69100",FR,France,1,Account holder,,,,OI FRANCE SAS - VAYRES,OI FRANCE SAS,,033VAY179,2005,0,1969/06/05,"05201375",0,0,Route de Saint Loubes,BP1,Vayres,"33870",FR,31,Manufacture of glass,120314,2005-2007,120314,108975,108975,108975,108975,108975,A*,120314,2005-2007,120314,102054,211029,211029,102054,102054,A,120314,2005-2007,120314,103578,314607,314607,103578,103578,A,110365,2008-2012,110365,96788,96788,"96788",96788,96788,A,110365,2008-2012,110365,77055,173843,"173843",77055,"77055",A,110365,2008-2012,110365,78698,252541,"252541",78698,"78698",A,110365,2008-2012,110365,85784,338325,"338325",26187,85784,A,110365,2008-2012,110365,64678,403003,"403003",49779,"64678",A,72169,2013-2020,72169,72586,72586,"72586",72586,"72586",A,70916,2013-2020,70916,85205,157791,"157791",85205,"85205",A,69647,2013-2020,69647,77542,235333,"235333",77542,"77542",A,68366,2013-2020,68366,78408,313741,"313741",78408,"78408",A,67071,2013-2020,67071,79958,393699,"393699",79958,"79958",A,65763,2013-2020,65763,84234,477933,"477933",84234,"84234",A,64439,2013-2020,64439,87515,565448,"565448",87515,"87515",A,63110,2013-2020,63110,62127,627575,"627575",62127,"62127",A
6.17472865398,49.3807868109,FR-495,495,AKERS FRANCE,France,FR,100,Holding Account,closed,"692011760",AKERS FRANCE,Chemin du Leidt,BP 90536/,Thionville,"57109",FR,France,1,Account holder,,,,Akers France - Usine de Thionville,AKERS FRANCE,,,2005,2016,2005/10/06,"06201963",8.77243,24.8934,Chemin du Leidt,/,Thionville,"57104",FR,24,Production of pig iron or steel,47609,2005-2007,47609,,0,30671,,30671,B,47609,2005-2007,47609,63878,63878,63878,63878,33207,A,47610,2005-2007,47610,30808,94686,94686,30808,30808,A,54055,2008-2012,54055,33099,33099,"33099",,33099,A,54055,2008-2012,54055,22172,55271,"55271",18785,"22172",A,54055,2008-2012,54055,29377,84648,"84648",29377,"29377",A,54055,2008-2012,54055,28104,0,"112752",28104,28104,E*,54055,2008-2012,54055,27896,140648,"140648",27896,"27896",A,28722,2013-2020,28722,26552,26552,"26552",26552,"26552",A,28224,2013-2020,28224,26855,53407,"53407",26855,"26855",A,27719,2013-2020,27719,29230,82637,"82637",29230,"29230",A,27209,2013-2020,27209,5501,88138,"88138",5501,"5501",A,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
-2.38667192104,47.7694959397,FR-187,187,ENTREMONT ALLIANCE,France,FR,100,Holding Account,open,"325520450",ENTREMONT ALLIANCE,25 faubourg des Balmettes,/,Annecy Cedex,"74001",FR,France,1,Account holder,,,,Entremont Alliance - Malestroit,SODIAAL,,056GRO564,2005,0,1990/07/30,"05501863",0,0,Usine de Foveno,BP 7,Missiriac,"56140",FR,20,Combustion of fuels,22618,2005-2007,22618,552,552,23170,552,23170,B,22618,2005-2007,22618,46199,46751,46751,46199,23581,A,22618,2005-2007,22618,24029,70780,70780,24029,24029,A,17975,2008-2012,17975,26432,26432,"26432",26432,26432,A,17975,2008-2012,17975,22560,48992,"48992",22560,"22560",A,17975,2008-2012,17975,19325,68317,"68317",7225,"19325",A,17975,2008-2012,17975,18159,86476,"86476",18159,18159,A,17975,2008-2012,17975,18282,104758,"104758",18282,"18282",A,14147,2013-2020,14147,17891,17891,"17891",17891,"17891",A,14681,2013-2020,14681,18431,36322,"36322",18431,"18431",A,14014,2013-2020,14014,17661,53983,"53983",17661,"17661",A,13359,2013-2020,13359,15235,69218,"69218",15235,"15235",A,12717,2013-2020,12717,16401,85619,"85619",16401,"16401",A,12087,2013-2020,12087,16764,102383,"102383",16764,"16764",A,11469,2013-2020,11469,15372,117755,"117755",15372,"15372",A,10866,2013-2020,10866,13128,130883,"130883",13128,"13128",A
3.48645305133,50.33056703,FR-942,942,LAMINES MARCHAND EUROPEENS (LME),France,FR,100,Holding Account,open,"568801013",LAMINES MARCHAND EUROPEENS (LME),2 rue Emile Zola,,Trith Saint Leger,"59125",FR,France,1,Account holder,,,,LAMINES MARCHANDS EUROPEENS,LME TRITH,,,2005,0,1994/11/25,"07000851",0,0,2 Rue Emile Zola,/,Trith Saint Léger,"59125",FR,24,Production of pig iron or steel,89648,2005-2007,89648,,0,58752,,58752,B,89648,2005-2007,89648,129810,129810,129810,129810,71058,A,89649,2005-2007,89649,52778,182588,182587,52778,52777,A*,127164,2008-2012,127164,99355,82188,"82188",82188,82188,A,127164,2008-2012,127164,71960,171315,"171315",54793,"89127",A,127164,2008-2012,127164,76086,247401,"247401",58919,"76086",A,127164,2008-2012,127164,89617,0,"337017",72450,89616,D*,127164,2008-2012,127164,90197,427215,"427214",73030,"90197",A,80699,2013-2020,80699,77536,77536,"77536",77536,"77536",A,79297,2013-2020,79297,77386,154922,"154922",77386,"77386",A,77879,2013-2020,77879,74881,229803,"229803",74881,"74881",A,76447,2013-2020,76447,71991,301794,"301794",71991,"71991",A,74997,2013-2020,74997,75048,376842,"376842",75048,"75048",A,73535,2013-2020,73535,77208,454050,"454050",77208,"77208",A,72055,2013-2020,72055,70072,524122,"524122",70072,"70072",A,70569,2013-2020,70569,60524,584646,"584645",60524,"60523",A
6.17472865398,49.3807868109,FR-494,494,DALKIA,France,FR,100,Holding Account,open,"456500537",DALKIA,37 avenue du Maréchal de Lattre de Tassigny,,Saint André Lez Lille,"59350",FR,France,1,Account holder,,,,HOPITAL BEL AIR - Thionville,DALKIA SA,,,2005,0,1976/11/15,"06201958",0,0,Rue du Frescaty,/,Thionville,"57100",FR,20,Combustion of fuels,7149,2005-2007,7149,,0,4062,,4062,B,7149,2005-2007,7149,10074,10074,10074,10074,6012,A,7150,2005-2007,7150,6215,16289,16289,6215,6215,A,5019,2008-2012,5019,6500,6500,"6500",6500,6500,A,5019,2008-2012,5019,6337,12837,"12837",6337,"6337",A,5019,2008-2012,5019,6766,19603,"19603",6616,"6766",A,5019,2008-2012,5019,5478,25081,"25081",5409,5478,A*,5019,2008-2012,5019,6002,31083,"31083",2834,"6002",A,3566,2013-2020,3566,6383,6383,"6383",6383,"6383",A,3191,2013-2020,3191,5633,12016,"12016",5633,"5633",A,2827,2013-2020,2827,6091,18107,"18107",6091,"6091",A,2475,2013-2020,2475,6370,24477,"24477",6370,"6370",A,2133,2013-2020,2133,6007,30484,"30484",6007,"6007",A,1802,2013-2020,1802,5927,36411,"36411",5927,"5927",A,1483,2013-2020,1483,5578,41989,"41989",5578,"5578",A,1174,2013-2020,1174,4579,46568,"46568",4579,"4579",A
-2.83755408244,47.8796108678,FR-186,186,UNION FERMIERE MORBIHANNAISE (UFM),France,FR,100,Holding Account,open,"808242663",UNION FERMIERE MORBIHANNAISE (UFM),Le Belvaux,/,Locmine,"56500",FR,France,1,Account holder,,,,UFM,UNION FERMIERE MORBIHANNAISE (UFM),,,2005,0,1991/09/12,"05501795",53.21,5.75,Le Belvaux,/,Locmine,"56500",FR,20,Combustion of fuels,9821,2005-2007,9821,,0,7518,,7518,B,9821,2005-2007,9821,15729,15729,15729,15729,8211,A,9821,2005-2007,9821,8914,24643,24643,8914,8914,A,7805,2008-2012,7805,8539,8539,"8539",8539,8539,A,7805,2008-2012,7805,8169,16708,"16708",8169,"8169",A,7805,2008-2012,7805,7060,23768,"23768",7060,"7060",A,7805,2008-2012,7805,7588,31356,"31356",7588,7588,A*,7805,2008-2012,7805,6772,38128,"38128",6772,"6772",A,4901,2013-2020,4901,6682,6682,"6682",6682,"6682",A,4386,2013-2020,4386,7214,13896,"13896",7214,"7214",A,3885,2013-2020,3885,6251,20147,"20147",6251,"6251",A,3399,2013-2020,3399,5035,25182,"25182",5035,"5035",A,2928,2013-2020,2928,6097,31279,"31279",6097,"6097",A,2472,2013-2020,2472,5803,37082,"37082",5803,"5803",A,2032,2013-2020,2032,5282,42364,"42364",5282,"5282",A,1608,2013-2020,1608,6061,48425,"48425",6061,"6061",A
2.90335898213,50.4516887565,FR-941,941,MC CAIN ALIMENTAIRE,France,FR,100,Holding Account,open,"320442726",MC CAIN ALIMENTAIRE,Parc entreprises de la Motte du Bois,Rue Pierre Jacquart,Harnes,"62440",FR,France,1,Account holder,,,,MC CAIN ALIMENTAIRE HARNES,MC CAIN ALIMENTAIRE,,,2005,0,1999/03/31,"07000846",0,0,Parc entreprises de la Motte du Bois,Rue Pierre Jacquart,Harnes,"62440",FR,20,Combustion of fuels,50864,2005-2007,50864,,0,43913,,43913,B,50864,2005-2007,50864,83405,83405,83405,83405,39492,A,50864,2005-2007,50864,38278,121683,121683,38278,38278,A,40422,2008-2012,40422,35092,35092,"35092",35092,35092,A,40422,2008-2012,40422,30863,65955,"65955",30863,"30863",A,40422,2008-2012,40422,31329,97284,"97284",31329,"31329",A,40422,2008-2012,40422,31434,128718,"128718",31434,31434,A,40422,2008-2012,40422,39936,168654,"168654",12652,"39936",A,32224,2013-2020,32224,37297,37297,"37297",37297,"37297",A,39581,2013-2020,39581,38716,76013,"76013",38716,"38716",A*,38873,2013-2020,38873,39112,115125,"115125",39112,"39112",A,38158,2013-2020,38158,33933,149058,"149058",33933,"33933",A,37435,2013-2020,37435,37166,186224,"186224",37166,"37166",A,36705,2013-2020,36705,38168,224392,"224392",38168,"38168",A,35966,2013-2020,35966,20383,244775,"244775",20383,"20383",A,35224,2013-2020,35224,19862,264637,"264637",19862,"19862",A
3.01623561024,49.2291351959,FR-39,39,BONDUELLE CONSERVE INTERNATIONAL (BCI),France,FR,100,Holding Account,closed,"665580072",BONDUELLE CONSERVE INTERNATIONAL (BCI),La Woestyne,/,Renescure,"59173",FR,France,1,Account holder,,,,BCI - Usine de Russy Bémont,BONDUELLE CONSERVE INTERNATIONAL (BCI),,,2005,2012,1997/10/15,"05101523",0,0,Russy-Bémont,/,Vaumoise,"60117",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,5708,2005-2007,5708,4090,4090,4090,4090,4090,A,5708,2005-2007,5708,3342,7432,7432,3342,3342,A,5709,2005-2007,5709,2987,10419,10419,2987,2987,A,4537,2008-2012,4537,3532,3532,"3532",3532,3532,A,4537,2008-2012,4537,3133,6665,"6665",3133,"3133",A,4537,2008-2012,4537,2684,9349,"9349",2684,"2684",A,4537,2008-2012,4537,2451,,,2451,2451,,4537,2008-2012,4537,3481,15281,"15281",3481,"3481",A,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,
-1.68186449144,48.1119791219,FR-185,185,ENERSUD,France,FR,100,Holding Account,open,"800956880",ENERSUD,12 Avenue Henry Fréville,,RENNES,"35000",FR,France,1,Account holder,,,,ENERSUD - Rennes,ENERSUD,,,2005,0,1999/10/14,"05501505",0,0,8 avenue Henri Fréville,/,Rennes,"35000",FR,20,Combustion of fuels,86174,2005-2007,86174,,0,69450,,69450,B,86174,2005-2007,86174,135706,135706,135706,135706,66256,A,86175,2005-2007,86175,61089,196795,196795,61089,61089,A,59407,2008-2012,59407,63246,63246,"63246",23246,63246,A,59407,2008-2012,59407,65346,128592,"128592",65246,"65346",A,59407,2008-2012,59407,70526,199118,"199118",70526,"70526",A,59407,2008-2012,59407,52709,251827,"251827",52709,52709,A,59407,2008-2012,59407,56302,308129,"308129",56302,"56302",A,45067,2013-2020,45067,42296,42296,"42296",42296,"42296",A,40331,2013-2020,40331,21997,64293,"64293",21997,"21997",A,17865,2013-2020,17865,29714,94007,"94007",29714,"29714",A,15637,2013-2020,15637,32523,126530,"126530",32523,"32523",A,13478,2013-2020,13478,32195,158725,"158725",32195,"32195",A,11390,2013-2020,11390,31367,190092,"190092",31367,"31367",A,9369,2013-2020,9369,30774,220866,"220866",30774,"30774",A,7421,2013-2020,7421,29292,250158,"250158",29292,"29292",A
2.45566347831,50.6163010723,FR-940,940,UGINE ET ALZ FRANCE,France,FR,100,Holding Account,closed,"383719085",UGINE ET ALZ FRANCE,1 à 5 Rue Luigi Cherubini,/,Saint Denis,"93200",FR,France,1,Account holder,,,,UGINE & ALZ - Site d'Isbergues,UGINE ET ALZ FRANCE,,062UGI4007,2005,2008,2005/05/17,"07000824",0,0,Rue Roger Salengro,BP 15/,Isbergues,"62330",FR,5,Installations for the production of pig iron or steel (primary or secondary fusion) including continuous casting,100782,2005-2007,100782,8467,8467,109249,8467,109249,B*,100782,2005-2007,100782,196223,204690,204690,196223,95441,A,100781,2005-2007,100781,56804,261494,261494,56804,56804,A*,,2008-2012,,,0,"0",,0,A,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,
