X,Y,seqe_id,account_holder_name,installation_name,parent_company,zip_code,country,main_activity_type_code,main_activity_type_code_lookup,year,emissions,kind
5.806008594,48.707556185,206160,SAINT GOBAIN PAM CANALISATION,SITE DE FOUG,,"54570",FR,25,Production or processing of ferrous metals,2016,35261,Metallurgie
5.806008594,48.707556185,206160,SAINT GOBAIN PAM CANALISATION,SITE DE FOUG,,"54570",FR,25,Production or processing of ferrous metals,2017,30391,Metallurgie
5.806008594,48.707556185,206160,SAINT GOBAIN PAM CANALISATION,SITE DE FOUG,,"54570",FR,25,Production or processing of ferrous metals,2018,32121,Metallurgie
5.806008594,48.707556185,206160,SAINT GOBAIN PAM CANALISATION,SITE DE FOUG,,"54570",FR,25,Production or processing of ferrous metals,2019,33226,Metallurgie
5.806008594,48.707556185,206160,SAINT GOBAIN PAM CANALISATION,SITE DE FOUG,,"54570",FR,25,Production or processing of ferrous metals,2020,28029,Metallurgie
5.806008594,48.707556185,206160,SAINT GOBAIN PAM CANALISATION,SITE DE FOUG,,"54570",FR,25,Production or processing of ferrous metals,2021,35518,Metallurgie
5.806008594,48.707556185,206160,SAINT GOBAIN PAM CANALISATION,SITE DE FOUG,,"54570",FR,25,Production or processing of ferrous metals,2022,34874,Metallurgie
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2013,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2014,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2015,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2016,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2017,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2018,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2019,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2020,0,Combustion
5.049566879,43.379762868,206164,INEOS CHEMICALS LAVERA SAS,USINE CHIMIQUE DE LAVÉRA,,"13117",FR,20,Combustion of fuels,2021,0,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2013,11945,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2014,12288,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2015,12818,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2016,13664,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2017,13573,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2018,17383,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2019,22127,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2020,19506,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2021,20223,Combustion
4.69325605,48.834510728,206166,MALTEUROP FRANCE,MALTEUROP- SITE DE VITRY LE FRANÇOIS,,"51301",FR,20,Combustion of fuels,2022,15599,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2013,4340,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2014,4178,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2015,3644,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2016,2006,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2017,2526,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2018,2274,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2019,3474,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2020,2578,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2021,2964,Combustion
-1.479519138,43.525330282,206175,MAISICA DE BAYONNE,MAISICA DE BAYONNE,,"64340",FR,20,Combustion of fuels,2022,695,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2013,18657,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2014,18423,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2015,18924,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2016,18743,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2017,18167,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2018,17395,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2019,18244,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2020,17781,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2021,17478,Combustion
-4.221168317,48.443706991,206189,UCLAB INDUSTRIE,UCLAB INDUSTRIE,,"29800",FR,20,Combustion of fuels,2022,17017,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2013,33305,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2014,34845,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2015,29124,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2016,28617,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2017,31287,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2018,31872,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2019,32060,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2020,26137,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2021,35888,Combustion
6.448452159,46.94881092,206194,KNAUF CEILING SOLUTIONS SAS,KNAUF CEILING SOLUTIONS SAS,ARMSTRONG BUILDING PRODUCTS SAS,"25300",FR,20,Combustion of fuels,2022,38075,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2013,4169,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2014,4133,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2015,4347,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2016,2649,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2017,2145,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2018,2383,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2019,2953,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2020,3209,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2021,3131,Combustion
-2.759589533,47.877128765,206222,COOPERATIVE EUREDEN,COOPERATIVE EUREDEN - SITE DE ST ALLOUESTRE,COOPERATIVE EUREDEN,"56500",FR,20,Combustion of fuels,2022,2038,Combustion
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2013,490104,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2014,563528,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2015,417245,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2016,373277,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2017,493751,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2018,535719,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2019,463030,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2020,489858,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2021,500320,Industrie chimique
7.490925773,47.756549851,206232,Borealis Produits et Engrais Chimiques du Rhin,BOREALIS PEC-RHIN SAS,,"68490",FR,41,Production of ammonia,2022,447192,Industrie chimique
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2013,9141,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2014,9492,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2015,8909,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2016,8271,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2017,11356,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2018,7412,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2019,9431,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2020,3763,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2021,7379,Combustion
2.699984414,48.148452355,206235,SICA GATINAISE DE DESHYDRATATION,SICA GATINAISE DE DESHYDRATATION,,"77570",FR,20,Combustion of fuels,2022,4869,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2013,1811,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2014,2873,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2015,1415,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2016,2750,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2017,2947,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2018,2660,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2019,2941,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2020,281,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2021,398,Combustion
1.519119374,45.143455253,206243,EUROVIA GRANDS PROJETS FRANCE,TSMR28,EUROVIA,"19108",FR,20,Combustion of fuels,2022,431,Combustion
4.950589268,43.550505683,206268,COLAS NORD PICARDIE,COLAS NORD PICARDIE - RF 500,COLAS NORD PICARDIE,"13118",FR,20,Combustion of fuels,2013,1780,Combustion
4.950589268,43.550505683,206268,COLAS NORD PICARDIE,COLAS NORD PICARDIE - RF 500,COLAS NORD PICARDIE,"13118",FR,20,Combustion of fuels,2014,616,Combustion
2.961285345,50.590618061,206269,SOCIETE LILLOISE DE MATERIAUX ENROBES SLME,SOCIETE LILLOISE DE MATERIAUX ENROBES,SLME,"59211",FR,20,Combustion of fuels,2013,2653,Combustion
2.961285345,50.590618061,206269,SOCIETE LILLOISE DE MATERIAUX ENROBES SLME,SOCIETE LILLOISE DE MATERIAUX ENROBES,SLME,"59211",FR,20,Combustion of fuels,2014,2556,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2013,5215,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2014,3451,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2015,2006,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2016,3603,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2017,4570,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2018,1406,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2019,1124,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2020,5418,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2021,9468,Combustion
7.474530105,47.884807589,206273,EDF SA,CHAUDIÈRES AUXILIAIRES DU CNPE DE FESSENHEIM,EDF SA,"68740",FR,20,Combustion of fuels,2022,8089,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2013,8916,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2014,1021,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2015,1389,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2016,4906,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2017,5311,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2018,6837,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2019,5932,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2020,2895,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2021,4196,Combustion
5.079179487,49.658930004,206282,UNILIN SAS,UNILIN SAS,UNILIN SAS,"08140",FR,20,Combustion of fuels,2022,4957,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2013,353,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2014,169,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2015,295,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2016,106,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2017,144,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2018,197,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2019,171,Combustion
2.33669497,51.030110046,206290,ENTREPOSE INDUSTRIES,ENTREPOSE INDUSTRIES,VINCI,"59640",FR,20,Combustion of fuels,2020,0,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2013,1600,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2014,554,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2015,1874,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2016,2465,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2017,2510,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2018,1256,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2019,4376,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2020,913,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2021,3001,Combustion
3.404400086,46.680994824,206291,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - TSM 25-3,COLAS FRANCE,"03400",FR,20,Combustion of fuels,2022,1762,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2013,387,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2014,0,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2015,1134,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2016,1694,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2017,0,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2018,0,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2019,651,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2020,527,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2021,716,Combustion
4.423664645,45.478524947,206292,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE - ASTEC 300,COLAS FRANCE,"42350",FR,20,Combustion of fuels,2022,0,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2013,3112,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2014,2934,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2015,3461,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2016,3403,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2017,2828,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2018,2016,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2019,3147,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2020,2942,Combustion
2.058514271,48.59080074,206302,COLAS FRANCE,COLAS - CENTRALE D'ENROBAGE MOBILE  -TSM 25-2,COLAS FRANCE,"91470",FR,20,Combustion of fuels,2021,3211,Combustion
